"award_name","award_type","award_country","award_year","film_title","film_year","film_director","film_country","film_main_genre","score","nvotes"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","2005","Sideways","2004","Alexander Payne","Estados Unidos","Comedia","6.7","43063"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","2004","The Lord of the Rings: The Return of the King","2003","Peter Jackson","Nueva Zelanda","Fantástico","8.2","184062"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","2003","Chicago","2002","Rob Marshall","Estados Unidos","Musical","6.6","57602"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","2002","Gosford Park","2001","Robert Altman","Reino Unido","Intriga","6.7","13663"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","2001","Traffic","2000","Steven Soderbergh","Estados Unidos","Thriller","7.1","61278"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","2000","American Beauty","1999","Sam Mendes","Estados Unidos","Drama","7.9","167163"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","1999","Shakespeare in Love","1998","John Madden","Estados Unidos","Romance","6.6","83629"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","1998","The Full Monty","1997","Peter Cattaneo","Reino Unido","Comedia","6.9","45922"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","1997","The Birdcage","1996","Mike Nichols","Estados Unidos","Comedia","6.3","13722"
"Premios del Sindicato de Actores (SAG)","Premio asociacion de criticos","Estados Unidos","1996","Apollo 13","1995","Ron Howard","Estados Unidos","Drama","6.4","25817"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2019","Roma","2018","Alfonso Cuarón","México","Drama","7.1","19384"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2018","The Shape of Water","2017","Guillermo del Toro","Estados Unidos","Fantástico","6.5","38219"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2017","La La Land","2016","Damien Chazelle","Estados Unidos","Musical","7.5","50392"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2016","The Revenant","2015","Alejandro González Iñárritu","Estados Unidos","Aventuras","7.3","62265"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2015","Birdman or (The Unexpected Virtue of Ignorance)","2014","Alejandro González Iñárritu","Estados Unidos","Comedia","7.1","68788"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2014","Gravity","2013","Alfonso Cuarón","Estados Unidos","Thriller","6.9","85113"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2013","Argo","2012","Ben Affleck","Estados Unidos","Thriller","7.2","74537"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2012","The Artist","2011","Michel Hazanavicius","Francia","Comedia","7.7","57611"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2011","The King's Speech","2010","Tom Hooper","Reino Unido","Drama","7.4","89702"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2010","The Hurt Locker","2008","Kathryn Bigelow","Estados Unidos","Bélico","6.7","63573"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2009","Slumdog Millionaire","2008","Danny Boyle, Loveleen Tandan","Reino Unido","Drama","7.7","134686"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2008","No Country for Old Men","2007","Joel Coen, Ethan Coen","Estados Unidos","Thriller","7.1","106770"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2007","The Departed","2006","Martin Scorsese","Estados Unidos","Thriller","7.9","132448"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2006","Brokeback Mountain","2005","Ang Lee","Estados Unidos","Romance","7.0","75698"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2005","Million Dollar Baby","2004","Clint Eastwood","Estados Unidos","Drama","8.0","163344"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2004","The Lord of the Rings: The Return of the King","2003","Peter Jackson","Nueva Zelanda","Fantástico","8.2","184062"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2003","Chicago","2002","Rob Marshall","Estados Unidos","Musical","6.6","57602"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2002","A Beautiful Mind","2001","Ron Howard","Estados Unidos","Drama","7.5","116378"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2001","Wo hu cang long (Crouching Tiger, Hidden Dragon)","2000","Ang Lee","Taiwán","Acción","7.0","60591"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","2000","American Beauty","1999","Sam Mendes","Estados Unidos","Drama","7.9","167163"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1999","Saving Private Ryan","1998","Steven Spielberg","Estados Unidos","Bélico","7.8","136855"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1998","Titanic","1997","James Cameron","Estados Unidos","Romance","6.8","179220"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1997","The English Patient","1996","Anthony Minghella","Reino Unido","Romance","7.1","68302"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1996","Apollo 13","1995","Ron Howard","Estados Unidos","Drama","6.4","25817"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1995","Forrest Gump","1994","Robert Zemeckis","Estados Unidos","Comedia","8.2","199386"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1994","Schindler's List","1993","Steven Spielberg","Estados Unidos","Drama","8.7","173134"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1993","Unforgiven","1992","Clint Eastwood","Estados Unidos","Western","8.2","90568"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1992","The Silence of the Lambs","1991","Jonathan Demme","Estados Unidos","Thriller","8.2","169131"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1991","Dances with Wolves","1990","Kevin Costner","Estados Unidos","Aventuras","7.4","85847"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1990","Born on the Fourth of July","1989","Oliver Stone","Estados Unidos","Bélico","6.7","19500"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1989","Rain Man","1988","Barry Levinson","Estados Unidos","Drama","7.4","85418"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1988","The Last Emperor","1987","Bernardo Bertolucci","Reino Unido","Drama","7.2","48527"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1987","Platoon","1986","Oliver Stone","Estados Unidos","Bélico","7.7","66097"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1986","The Color Purple","1985","Steven Spielberg","Estados Unidos","Drama","7.4","20752"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1985","Amadeus","1984","Milos Forman","Estados Unidos","Drama","7.7","75074"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1984","Terms of Endearment","1983","James L. Brooks","Estados Unidos","Drama","6.8","21264"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1983","Gandhi","1982","Richard Attenborough","Reino Unido","Drama","7.4","39120"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1982","Reds","1981","Warren Beatty","Estados Unidos","Drama","6.9","3369"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1981","Ordinary People","1980","Robert Redford","Estados Unidos","Drama","7.3","8041"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1980","Kramer vs. Kramer (Kramer versus Kramer)","1979","Robert Benton","Estados Unidos","Drama","7.2","40230"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1979","The Deer Hunter","1978","Michael Cimino","Estados Unidos","Drama","8.0","46850"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1978","Annie Hall","1977","Woody Allen","Estados Unidos","Romance","8.1","69129"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1977","Rocky","1976","John G. Avildsen","Estados Unidos","Drama","7.1","87644"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1976","One Flew Over the Cuckoo's Nest","1975","Milos Forman","Estados Unidos","Drama","8.4","108153"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1975","The Godfather: Part II","1974","Francis Ford Coppola","Estados Unidos","Drama","8.9","136936"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1974","The Sting","1973","George Roy Hill","Estados Unidos","Intriga","8.5","97097"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1973","The Godfather","1972","Francis Ford Coppola","Estados Unidos","Drama","9.0","175483"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1972","The French Connection","1971","William Friedkin","Estados Unidos","Thriller","7.3","23235"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1971","Patton","1970","Franklin J. Schaffner","Estados Unidos","Bélico","7.3","21431"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1970","Midnight Cowboy","1969","John Schlesinger","Estados Unidos","Drama","7.7","32375"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1969","The Lion in Winter","1968","Anthony Harvey","Estados Unidos","Drama","7.4","3092"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1968","The Graduate","1967","Mike Nichols","Estados Unidos","Drama","7.6","46661"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1967","A Man for All Seasons","1966","Fred Zinnemann","Reino Unido","Drama","7.5","7245"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1966","The Sound of Music","1965","Robert Wise","Estados Unidos","Musical","6.9","56838"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1965","My Fair Lady","1964","George Cukor","Estados Unidos","Musical","7.6","27194"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1964","Tom Jones","1963","Tony Richardson","Reino Unido","Comedia","6.5","2046"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1963","Lawrence of Arabia","1962","David Lean","Reino Unido","Aventuras","8.0","45075"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1962","West Side Story","1961","Robert Wise, Jerome Robbins","Estados Unidos","Musical","7.3","43103"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1961","The Apartment","1960","Billy Wilder","Estados Unidos","Comedia","8.4","76653"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1960","Ben-Hur","1959","William Wyler","Estados Unidos","Aventuras","7.9","65246"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1959","Gigi","1958","Vincente Minnelli","Estados Unidos","Comedia","6.8","6983"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1958","The Bridge on the River Kwai","1957","David Lean","Reino Unido","Bélico","7.9","48060"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1957","Giant","1956","George Stevens","Estados Unidos","Drama","7.4","24090"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1956","Marty","1955","Delbert Mann","Estados Unidos","Romance","7.5","4417"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1955","On the Waterfront","1954","Elia Kazan","Estados Unidos","Drama","8.1","27644"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1954","From Here to Eternity","1953","Fred Zinnemann","Estados Unidos","Drama","7.8","20890"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1953","The Quiet Man","1952","John Ford","Estados Unidos","Comedia","8.1","27805"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1952","A Place in the Sun","1951","George Stevens","Estados Unidos","Romance","7.6","6790"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1951","All About Eve","1950","Joseph L. Mankiewicz","Estados Unidos","Drama","8.5","33492"
"Premios del Sindicato de Directores (DGA)","Premio asociacion de criticos","Estados Unidos","1950","All the King's Men","1949","Robert Rossen","Estados Unidos","Drama","7.4","2418"
